team,game,season,starting_minute,end_minute,0,1,2,3,4
MIL,201603020MIL,2016,42,43,Giannis Antetokounmpo,Greg Monroe,Jabari Parker,Jerryd Bayless,Khris Middleton
MIL,201603020MIL,2016,44,47,Giannis Antetokounmpo,Jabari Parker,Jerryd Bayless,Khris Middleton,Miles Plumlee
IND,201603210IND,2016,0,7,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201603210IND,2016,8,8,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George,Rodney Stuckey
IND,201603210IND,2016,9,10,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George,Rodney Stuckey
IND,201603210IND,2016,11,12,Jordan Hill,Lavoy Allen,Paul George,Rodney Stuckey,Ty Lawson
IND,201603210IND,2016,13,17,C.J. Miles,Jordan Hill,Lavoy Allen,Rodney Stuckey,Ty Lawson
IND,201603210IND,2016,18,20,C.J. Miles,George Hill,Jordan Hill,Monta Ellis,Myles Turner
IND,201603210IND,2016,21,23,C.J. Miles,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201603210IND,2016,24,24,C.J. Miles,Ian Mahinmi,Monta Ellis,Paul George,Solomon Hill
IND,201603210IND,2016,25,32,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201603210IND,2016,33,34,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George,Rodney Stuckey
IND,201603210IND,2016,35,36,Jordan Hill,Lavoy Allen,Paul George,Rodney Stuckey,Ty Lawson
IND,201603210IND,2016,37,41,C.J. Miles,Jordan Hill,Lavoy Allen,Rodney Stuckey,Ty Lawson
IND,201603210IND,2016,42,46,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201603210IND,2016,47,47,George Hill,Ian Mahinmi,Monta Ellis,Paul George,Solomon Hill
PHI,201603210IND,2016,0,4,Hollis Thompson,Isaiah Canaan,Ish Smith,Jerami Grant,Nerlens Noel
PHI,201603210IND,2016,5,6,Elton Brand,Hollis Thompson,Isaiah Canaan,Ish Smith,Jerami Grant
PHI,201603210IND,2016,7,7,Elton Brand,Ish Smith,Jerami Grant,Nik Stauskas,Sonny Weems
PHI,201603210IND,2016,8,8,Carl Landry,Elton Brand,Ish Smith,Nik Stauskas,Sonny Weems
PHI,201603210IND,2016,9,9,Carl Landry,Elton Brand,Nik Stauskas,Sonny Weems,T.J. McConnell
PHI,201603210IND,2016,10,10,Carl Landry,Nerlens Noel,Nik Stauskas,Sonny Weems,T.J. McConnell
PHI,201603210IND,2016,11,14,Carl Landry,Jerami Grant,Nik Stauskas,Sonny Weems,T.J. McConnell
PHI,201603210IND,2016,15,17,Hollis Thompson,Jerami Grant,Nerlens Noel,Sonny Weems,T.J. McConnell
PHI,201603210IND,2016,18,18,Hollis Thompson,Isaiah Canaan,Ish Smith,Jerami Grant,Nerlens Noel
PHI,201603210IND,2016,19,20,Elton Brand,Hollis Thompson,Isaiah Canaan,Ish Smith,Nerlens Noel
PHI,201603210IND,2016,21,21,Carl Landry,Elton Brand,Hollis Thompson,Isaiah Canaan,Ish Smith
PHI,201603210IND,2016,22,24,Carl Landry,Hollis Thompson,Isaiah Canaan,Ish Smith,Jerami Grant
PHI,201603210IND,2016,25,29,Hollis Thompson,Isaiah Canaan,Ish Smith,Jerami Grant,Nerlens Noel
PHI,201603210IND,2016,30,30,Carl Landry,Isaiah Canaan,Ish Smith,Jerami Grant,Nik Stauskas
PHI,201603210IND,2016,31,31,Carl Landry,Isaiah Canaan,Jerami Grant,Nik Stauskas,T.J. McConnell
PHI,201603210IND,2016,32,32,Carl Landry,Jerami Grant,Nik Stauskas,Sonny Weems,T.J. McConnell
PHI,201603210IND,2016,33,36,Carl Landry,Elton Brand,Nik Stauskas,Sonny Weems,T.J. McConnell
PHI,201603210IND,2016,37,41,Hollis Thompson,Isaiah Canaan,Ish Smith,Jerami Grant,Nerlens Noel
PHI,201603210IND,2016,42,44,Carl Landry,Hollis Thompson,Isaiah Canaan,Nerlens Noel,T.J. McConnell
PHI,201603210IND,2016,45,45,Carl Landry,Hollis Thompson,Ish Smith,Jerami Grant,T.J. McConnell
PHI,201603210IND,2016,46,47,Hollis Thompson,Isaiah Canaan,Ish Smith,Jerami Grant,T.J. McConnell
IND,201603260BRK,2016,0,8,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201603260BRK,2016,9,10,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George,Rodney Stuckey
IND,201603260BRK,2016,11,11,Jordan Hill,Lavoy Allen,Paul George,Rodney Stuckey,Ty Lawson
IND,201603260BRK,2016,12,17,C.J. Miles,Jordan Hill,Lavoy Allen,Rodney Stuckey,Ty Lawson
IND,201603260BRK,2016,18,18,C.J. Miles,George Hill,Jordan Hill,Lavoy Allen,Ty Lawson
IND,201603260BRK,2016,19,21,C.J. Miles,George Hill,Jordan Hill,Monta Ellis,Myles Turner
IND,201603260BRK,2016,22,23,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201603260BRK,2016,24,24,Ian Mahinmi,Monta Ellis,Paul George,Rodney Stuckey,Solomon Hill
IND,201603260BRK,2016,25,32,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201603260BRK,2016,33,33,George Hill,Jordan Hill,Monta Ellis,Myles Turner,Paul George
IND,201603260BRK,2016,34,34,George Hill,Jordan Hill,Myles Turner,Paul George,Rodney Stuckey
IND,201603260BRK,2016,35,36,Jordan Hill,Lavoy Allen,Paul George,Rodney Stuckey,Ty Lawson
IND,201603260BRK,2016,37,41,C.J. Miles,Jordan Hill,Lavoy Allen,Rodney Stuckey,Ty Lawson
IND,201603260BRK,2016,42,44,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201603260BRK,2016,45,46,George Hill,Jordan Hill,Monta Ellis,Myles Turner,Paul George
IND,201603260BRK,2016,47,47,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
BRK,201603260BRK,2016,0,8,Bojan Bogdanovic,Brook Lopez,Sergey Karasev,Shane Larkin,Thaddeus Young
BRK,201603260BRK,2016,9,10,Brook Lopez,Rondae Hollis-Jefferson,Sean Kilpatrick,Shane Larkin,Thaddeus Young
BRK,201603260BRK,2016,11,15,Chris McCullough,Donald Sloan,Henry Sims,Rondae Hollis-Jefferson,Sean Kilpatrick
BRK,201603260BRK,2016,16,17,Brook Lopez,Chris McCullough,Donald Sloan,Markel Brown,Sean Kilpatrick
BRK,201603260BRK,2016,18,19,Brook Lopez,Donald Sloan,Markel Brown,Sergey Karasev,Thaddeus Young
BRK,201603260BRK,2016,20,21,Bojan Bogdanovic,Brook Lopez,Donald Sloan,Sergey Karasev,Thaddeus Young
BRK,201603260BRK,2016,22,23,Bojan Bogdanovic,Brook Lopez,Sergey Karasev,Shane Larkin,Thaddeus Young
BRK,201603260BRK,2016,24,31,Bojan Bogdanovic,Brook Lopez,Sergey Karasev,Shane Larkin,Thaddeus Young
BRK,201603260BRK,2016,32,32,Brook Lopez,Rondae Hollis-Jefferson,Sean Kilpatrick,Shane Larkin,Thaddeus Young
BRK,201603260BRK,2016,33,33,Chris McCullough,Henry Sims,Rondae Hollis-Jefferson,Sean Kilpatrick,Shane Larkin
BRK,201603260BRK,2016,34,36,Chris McCullough,Donald Sloan,Henry Sims,Rondae Hollis-Jefferson,Sean Kilpatrick
BRK,201603260BRK,2016,37,38,Brook Lopez,Chris McCullough,Donald Sloan,Rondae Hollis-Jefferson,Sean Kilpatrick
BRK,201603260BRK,2016,39,39,Bojan Bogdanovic,Brook Lopez,Donald Sloan,Rondae Hollis-Jefferson,Sean Kilpatrick
BRK,201603260BRK,2016,40,43,Bojan Bogdanovic,Brook Lopez,Donald Sloan,Markel Brown,Sean Kilpatrick
BRK,201603260BRK,2016,44,47,Bojan Bogdanovic,Brook Lopez,Sergey Karasev,Shane Larkin,Thaddeus Young
IND,201603290IND,2016,0,6,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201603290IND,2016,7,9,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201603290IND,2016,10,10,Ian Mahinmi,Lavoy Allen,Paul George,Rodney Stuckey,Ty Lawson
IND,201603290IND,2016,11,12,Lavoy Allen,Paul George,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201603290IND,2016,13,19,C.J. Miles,Jordan Hill,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201603290IND,2016,20,24,George Hill,Ian Mahinmi,Monta Ellis,Paul George,Solomon Hill
IND,201603290IND,2016,25,25,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201603290IND,2016,26,35,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201603290IND,2016,36,36,Lavoy Allen,Paul George,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201603290IND,2016,37,41,C.J. Miles,Myles Turner,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201603290IND,2016,42,42,Myles Turner,Paul George,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201603290IND,2016,43,44,George Hill,Monta Ellis,Myles Turner,Paul George,Solomon Hill
IND,201603290IND,2016,45,47,George Hill,Ian Mahinmi,Monta Ellis,Paul George,Solomon Hill
CHI,201603290IND,2016,0,6,Derrick Rose,Jimmy Butler,Mike Dunleavy,Pau Gasol,Taj Gibson
CHI,201603290IND,2016,7,8,Derrick Rose,Jimmy Butler,Mike Dunleavy,Nikola Mirotic,Pau Gasol
CHI,201603290IND,2016,9,10,Aaron Brooks,E'Twaun Moore,Jimmy Butler,Nikola Mirotic,Pau Gasol
CHI,201603290IND,2016,11,11,Aaron Brooks,Bobby Portis,E'Twaun Moore,Jimmy Butler,Nikola Mirotic
CHI,201603290IND,2016,12,15,Aaron Brooks,Bobby Portis,Doug McDermott,E'Twaun Moore,Nikola Mirotic
CHI,201603290IND,2016,16,17,Aaron Brooks,Doug McDermott,Justin Holiday,Nikola Mirotic,Taj Gibson
CHI,201603290IND,2016,18,19,Aaron Brooks,Derrick Rose,Jimmy Butler,Nikola Mirotic,Taj Gibson
CHI,201603290IND,2016,20,23,Derrick Rose,Jimmy Butler,Mike Dunleavy,Nikola Mirotic,Pau Gasol
CHI,201603290IND,2016,24,24,Derrick Rose,E'Twaun Moore,Jimmy Butler,Nikola Mirotic,Pau Gasol
CHI,201603290IND,2016,25,29,Bobby Portis,Derrick Rose,Jimmy Butler,Mike Dunleavy,Pau Gasol
CHI,201603290IND,2016,30,32,Derrick Rose,E'Twaun Moore,Jimmy Butler,Nikola Mirotic,Pau Gasol
CHI,201603290IND,2016,33,35,Aaron Brooks,E'Twaun Moore,Jimmy Butler,Nikola Mirotic,Pau Gasol
CHI,201603290IND,2016,36,41,Aaron Brooks,Cristiano Felicio,Doug McDermott,E'Twaun Moore,Nikola Mirotic
CHI,201603290IND,2016,42,42,Cristiano Felicio,Derrick Rose,Doug McDermott,Jimmy Butler,Nikola Mirotic
CHI,201603290IND,2016,43,44,Derrick Rose,Doug McDermott,Jimmy Butler,Nikola Mirotic,Pau Gasol
CHI,201603290IND,2016,45,47,Derrick Rose,E'Twaun Moore,Jimmy Butler,Nikola Mirotic,Pau Gasol
IND,201603310IND,2016,0,8,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201603310IND,2016,9,9,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201603310IND,2016,10,11,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George,Ty Lawson
IND,201603310IND,2016,12,12,Jordan Hill,Lavoy Allen,Paul George,Rodney Stuckey,Ty Lawson
IND,201603310IND,2016,13,17,C.J. Miles,Jordan Hill,Lavoy Allen,Rodney Stuckey,Ty Lawson
IND,201603310IND,2016,18,19,C.J. Miles,Ian Mahinmi,Myles Turner,Rodney Stuckey,Ty Lawson
IND,201603310IND,2016,20,20,C.J. Miles,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner
IND,201603310IND,2016,21,25,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201603310IND,2016,26,32,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201603310IND,2016,33,36,Jordan Hill,Lavoy Allen,Paul George,Rodney Stuckey,Ty Lawson
IND,201603310IND,2016,37,37,C.J. Miles,Jordan Hill,Lavoy Allen,Rodney Stuckey,Ty Lawson
IND,201603310IND,2016,38,39,C.J. Miles,Jordan Hill,Myles Turner,Rodney Stuckey,Ty Lawson
IND,201603310IND,2016,40,40,C.J. Miles,Ian Mahinmi,Myles Turner,Rodney Stuckey,Ty Lawson
IND,201603310IND,2016,41,41,C.J. Miles,Ian Mahinmi,Myles Turner,Paul George,Ty Lawson
IND,201603310IND,2016,42,43,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201603310IND,2016,44,44,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201603310IND,2016,45,46,C.J. Miles,George Hill,Lavoy Allen,Paul George,Ty Lawson
IND,201603310IND,2016,47,47,C.J. Miles,Glenn Robinson,Joe Young,Myles Turner,Solomon Hill
ORL,201603310IND,2016,0,5,Aaron Gordon,Dewayne Dedmon,Elfrid Payton,Evan Fournier,Victor Oladipo
ORL,201603310IND,2016,6,11,Aaron Gordon,Elfrid Payton,Evan Fournier,Nikola Vucevic,Victor Oladipo
ORL,201603310IND,2016,12,12,Andrew Nicholson,Brandon Jennings,Mario Hezonja,Nikola Vucevic,Victor Oladipo
ORL,201603310IND,2016,13,14,Andrew Nicholson,Brandon Jennings,C.J. Watson,Mario Hezonja,Nikola Vucevic
ORL,201603310IND,2016,15,15,Andrew Nicholson,Brandon Jennings,C.J. Watson,Jason Smith,Mario Hezonja
ORL,201603310IND,2016,16,19,Andrew Nicholson,Brandon Jennings,C.J. Watson,Evan Fournier,Jason Smith
ORL,201603310IND,2016,20,20,Andrew Nicholson,Brandon Jennings,Dewayne Dedmon,Evan Fournier,Victor Oladipo
ORL,201603310IND,2016,21,22,Andrew Nicholson,Dewayne Dedmon,Elfrid Payton,Evan Fournier,Victor Oladipo
ORL,201603310IND,2016,23,23,Aaron Gordon,Dewayne Dedmon,Elfrid Payton,Evan Fournier,Victor Oladipo
ORL,201603310IND,2016,24,24,Aaron Gordon,Elfrid Payton,Evan Fournier,Nikola Vucevic,Victor Oladipo
ORL,201603310IND,2016,25,30,Aaron Gordon,Dewayne Dedmon,Elfrid Payton,Evan Fournier,Victor Oladipo
ORL,201603310IND,2016,31,33,Andrew Nicholson,Elfrid Payton,Evan Fournier,Nikola Vucevic,Victor Oladipo
ORL,201603310IND,2016,34,34,Andrew Nicholson,Elfrid Payton,Evan Fournier,Mario Hezonja,Nikola Vucevic
ORL,201603310IND,2016,35,36,Andrew Nicholson,Brandon Jennings,Evan Fournier,Mario Hezonja,Nikola Vucevic
ORL,201603310IND,2016,37,41,Andrew Nicholson,Brandon Jennings,Mario Hezonja,Nikola Vucevic,Victor Oladipo
ORL,201603310IND,2016,42,43,Andrew Nicholson,Elfrid Payton,Evan Fournier,Nikola Vucevic,Victor Oladipo
ORL,201603310IND,2016,44,46,Elfrid Payton,Evan Fournier,Jason Smith,Nikola Vucevic,Victor Oladipo
ORL,201603310IND,2016,47,47,Andrew Nicholson,Brandon Jennings,C.J. Watson,Devyn Marble,Mario Hezonja
IND,201604020PHI,2016,0,6,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201604020PHI,2016,7,9,George Hill,Ian Mahinmi,Monta Ellis,Paul George,Solomon Hill
IND,201604020PHI,2016,10,10,George Hill,Monta Ellis,Myles Turner,Paul George,Solomon Hill
IND,201604020PHI,2016,11,12,Myles Turner,Paul George,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201604020PHI,2016,13,21,C.J. Miles,Myles Turner,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201604020PHI,2016,22,22,Myles Turner,Paul George,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201604020PHI,2016,23,23,George Hill,Ian Mahinmi,Monta Ellis,Paul George,Solomon Hill
IND,201604020PHI,2016,24,24,C.J. Miles,George Hill,Ian Mahinmi,Monta Ellis,Paul George
IND,201604020PHI,2016,25,30,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201604020PHI,2016,31,32,George Hill,Ian Mahinmi,Monta Ellis,Paul George,Solomon Hill
IND,201604020PHI,2016,33,33,George Hill,Monta Ellis,Myles Turner,Paul George,Solomon Hill
IND,201604020PHI,2016,34,34,Myles Turner,Paul George,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201604020PHI,2016,35,39,C.J. Miles,Myles Turner,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201604020PHI,2016,40,43,C.J. Miles,Myles Turner,Paul George,Rodney Stuckey,Ty Lawson
IND,201604020PHI,2016,44,45,C.J. Miles,George Hill,Monta Ellis,Myles Turner,Paul George
IND,201604020PHI,2016,46,47,George Hill,Ian Mahinmi,Monta Ellis,Paul George,Solomon Hill
PHI,201604020PHI,2016,0,5,Carl Landry,Isaiah Canaan,Ish Smith,Jerami Grant,Robert Covington
PHI,201604020PHI,2016,6,9,Elton Brand,Isaiah Canaan,Ish Smith,Nik Stauskas,Robert Covington
PHI,201604020PHI,2016,10,10,Elton Brand,Kendall Marshall,Nik Stauskas,Robert Covington,T.J. McConnell
PHI,201604020PHI,2016,11,12,Carl Landry,Kendall Marshall,Nik Stauskas,Robert Covington,T.J. McConnell
PHI,201604020PHI,2016,13,15,Carl Landry,Jerami Grant,Kendall Marshall,Nik Stauskas,T.J. McConnell
PHI,201604020PHI,2016,16,16,Carl Landry,Isaiah Canaan,Jerami Grant,Nik Stauskas,T.J. McConnell
PHI,201604020PHI,2016,17,17,Carl Landry,Isaiah Canaan,Ish Smith,Jerami Grant,T.J. McConnell
PHI,201604020PHI,2016,18,19,Carl Landry,Isaiah Canaan,Ish Smith,Jerami Grant,Robert Covington
PHI,201604020PHI,2016,20,20,Elton Brand,Isaiah Canaan,Ish Smith,Jerami Grant,Robert Covington
PHI,201604020PHI,2016,21,23,Elton Brand,Isaiah Canaan,Ish Smith,Nik Stauskas,Robert Covington
PHI,201604020PHI,2016,24,24,Elton Brand,Isaiah Canaan,Ish Smith,Jerami Grant,Nik Stauskas
PHI,201604020PHI,2016,25,28,Carl Landry,Isaiah Canaan,Ish Smith,Jerami Grant,Robert Covington
PHI,201604020PHI,2016,29,30,Elton Brand,Isaiah Canaan,Ish Smith,Jerami Grant,Robert Covington
PHI,201604020PHI,2016,31,33,Elton Brand,Isaiah Canaan,Ish Smith,Jerami Grant,Nik Stauskas
PHI,201604020PHI,2016,34,36,Elton Brand,Ish Smith,Jerami Grant,Nik Stauskas,T.J. McConnell
PHI,201604020PHI,2016,37,41,Carl Landry,Isaiah Canaan,Jerami Grant,Nik Stauskas,T.J. McConnell
PHI,201604020PHI,2016,42,42,Carl Landry,Isaiah Canaan,Ish Smith,Jerami Grant,Robert Covington
PHI,201604020PHI,2016,43,46,Elton Brand,Isaiah Canaan,Ish Smith,Jerami Grant,Robert Covington
PHI,201604020PHI,2016,47,47,Isaiah Canaan,Ish Smith,Jerami Grant,Nik Stauskas,Robert Covington
IND,201604030NYK,2016,0,7,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201604030NYK,2016,8,9,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201604030NYK,2016,10,11,Ian Mahinmi,Myles Turner,Paul George,Rodney Stuckey,Ty Lawson
IND,201604030NYK,2016,12,20,C.J. Miles,Myles Turner,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201604030NYK,2016,21,21,C.J. Miles,George Hill,Monta Ellis,Myles Turner,Solomon Hill
IND,201604030NYK,2016,22,24,George Hill,Ian Mahinmi,Monta Ellis,Paul George,Solomon Hill
IND,201604030NYK,2016,25,31,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201604030NYK,2016,32,32,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
IND,201604030NYK,2016,33,34,C.J. Miles,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner
IND,201604030NYK,2016,35,35,C.J. Miles,Ian Mahinmi,Myles Turner,Rodney Stuckey,Ty Lawson
IND,201604030NYK,2016,36,41,C.J. Miles,Myles Turner,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201604030NYK,2016,42,42,C.J. Miles,Ian Mahinmi,Myles Turner,Rodney Stuckey,Ty Lawson
IND,201604030NYK,2016,43,43,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George,Rodney Stuckey
IND,201604030NYK,2016,44,44,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201604030NYK,2016,45,47,George Hill,Ian Mahinmi,Monta Ellis,Myles Turner,Paul George
NYK,201604030NYK,2016,0,9,Cleanthony Early,Derrick Williams,Jerian Grant,Robin Lopez,Sasha Vujacic
NYK,201604030NYK,2016,10,11,Arron Afflalo,Derrick Williams,Kevin Seraphin,Langston Galloway,Robin Lopez
NYK,201604030NYK,2016,12,12,Arron Afflalo,Derrick Williams,Kevin Seraphin,Kyle O'Quinn,Langston Galloway
NYK,201604030NYK,2016,13,15,Arron Afflalo,Kevin Seraphin,Kyle O'Quinn,Langston Galloway,Sasha Vujacic
NYK,201604030NYK,2016,16,18,Arron Afflalo,Derrick Williams,Kyle O'Quinn,Langston Galloway,Sasha Vujacic
NYK,201604030NYK,2016,19,20,Arron Afflalo,Derrick Williams,Langston Galloway,Robin Lopez,Sasha Vujacic
NYK,201604030NYK,2016,21,24,Arron Afflalo,Cleanthony Early,Derrick Williams,Jerian Grant,Robin Lopez
NYK,201604030NYK,2016,25,28,Cleanthony Early,Derrick Williams,Jerian Grant,Robin Lopez,Sasha Vujacic
NYK,201604030NYK,2016,29,29,Cleanthony Early,Derrick Williams,Langston Galloway,Robin Lopez,Sasha Vujacic
NYK,201604030NYK,2016,30,31,Arron Afflalo,Derrick Williams,Langston Galloway,Robin Lopez,Sasha Vujacic
NYK,201604030NYK,2016,32,34,Arron Afflalo,Jerian Grant,Kevin Seraphin,Langston Galloway,Robin Lopez
NYK,201604030NYK,2016,35,37,Arron Afflalo,Derrick Williams,Jerian Grant,Kyle O'Quinn,Langston Galloway
NYK,201604030NYK,2016,38,40,Arron Afflalo,Jerian Grant,Kevin Seraphin,Kyle O'Quinn,Langston Galloway
NYK,201604030NYK,2016,41,47,Arron Afflalo,Kevin Seraphin,Langston Galloway,Robin Lopez,Sasha Vujacic
IND,201604100IND,2016,0,7,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201604100IND,2016,8,8,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George,Rodney Stuckey
IND,201604100IND,2016,9,9,C.J. Miles,Ian Mahinmi,Lavoy Allen,Monta Ellis,Rodney Stuckey
IND,201604100IND,2016,10,10,C.J. Miles,Ian Mahinmi,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201604100IND,2016,11,16,C.J. Miles,Myles Turner,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201604100IND,2016,17,18,Myles Turner,Paul George,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201604100IND,2016,19,19,George Hill,Myles Turner,Paul George,Solomon Hill,Ty Lawson
IND,201604100IND,2016,20,21,C.J. Miles,George Hill,Monta Ellis,Myles Turner,Paul George
IND,201604100IND,2016,22,24,George Hill,Ian Mahinmi,Monta Ellis,Paul George,Solomon Hill
IND,201604100IND,2016,25,29,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201604100IND,2016,30,31,George Hill,Ian Mahinmi,Monta Ellis,Paul George,Solomon Hill
IND,201604100IND,2016,32,32,C.J. Miles,George Hill,Ian Mahinmi,Monta Ellis,Solomon Hill
IND,201604100IND,2016,33,33,C.J. Miles,Ian Mahinmi,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201604100IND,2016,34,36,C.J. Miles,Myles Turner,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201604100IND,2016,37,47,Glenn Robinson,Joe Young,Myles Turner,Solomon Hill,Ty Lawson
BRK,201604100IND,2016,0,5,Bojan Bogdanovic,Chris McCullough,Shane Larkin,Thomas Robinson,Wayne Ellington
BRK,201604100IND,2016,6,7,Chris McCullough,Henry Sims,Markel Brown,Sean Kilpatrick,Shane Larkin
BRK,201604100IND,2016,8,9,Chris McCullough,Donald Sloan,Henry Sims,Markel Brown,Sean Kilpatrick
BRK,201604100IND,2016,10,10,Donald Sloan,Henry Sims,Markel Brown,Sean Kilpatrick,Sergey Karasev
BRK,201604100IND,2016,11,14,Donald Sloan,Markel Brown,Sean Kilpatrick,Sergey Karasev,Thomas Robinson
BRK,201604100IND,2016,15,15,Bojan Bogdanovic,Donald Sloan,Markel Brown,Sean Kilpatrick,Thomas Robinson
BRK,201604100IND,2016,16,16,Bojan Bogdanovic,Chris McCullough,Donald Sloan,Markel Brown,Sean Kilpatrick
BRK,201604100IND,2016,17,19,Bojan Bogdanovic,Chris McCullough,Markel Brown,Shane Larkin,Wayne Ellington
BRK,201604100IND,2016,20,21,Bojan Bogdanovic,Donald Sloan,Markel Brown,Shane Larkin,Wayne Ellington
BRK,201604100IND,2016,22,24,Donald Sloan,Markel Brown,Sean Kilpatrick,Shane Larkin,Wayne Ellington
BRK,201604100IND,2016,25,28,Bojan Bogdanovic,Donald Sloan,Henry Sims,Shane Larkin,Wayne Ellington
BRK,201604100IND,2016,29,30,Bojan Bogdanovic,Donald Sloan,Sergey Karasev,Shane Larkin,Wayne Ellington
BRK,201604100IND,2016,31,33,Bojan Bogdanovic,Markel Brown,Sean Kilpatrick,Sergey Karasev,Shane Larkin
BRK,201604100IND,2016,34,36,Donald Sloan,Markel Brown,Sean Kilpatrick,Sergey Karasev,Shane Larkin
BRK,201604100IND,2016,37,39,Bojan Bogdanovic,Donald Sloan,Markel Brown,Sean Kilpatrick,Wayne Ellington
BRK,201604100IND,2016,40,40,Bojan Bogdanovic,Donald Sloan,Henry Sims,Sean Kilpatrick,Wayne Ellington
BRK,201604100IND,2016,41,42,Bojan Bogdanovic,Donald Sloan,Henry Sims,Shane Larkin,Wayne Ellington
BRK,201604100IND,2016,43,44,Bojan Bogdanovic,Donald Sloan,Henry Sims,Markel Brown,Shane Larkin
BRK,201604100IND,2016,45,47,Donald Sloan,Henry Sims,Markel Brown,Sean Kilpatrick,Shane Larkin
IND,201604120IND,2016,0,6,George Hill,Ian Mahinmi,Lavoy Allen,Monta Ellis,Paul George
IND,201604120IND,2016,7,8,George Hill,Ian Mahinmi,Monta Ellis,Paul George,Solomon Hill
IND,201604120IND,2016,9,10,Ian Mahinmi,Monta Ellis,Paul George,Rodney Stuckey,Solomon Hill
IND,201604120IND,2016,11,12,Myles Turner,Paul George,Rodney Stuckey,Solomon Hill,Ty Lawson
IND,201604120IND,2016,13,17,Lavoy Allen,Myles Turner,Rodney Stuckey,Solomon Hill,Ty Lawson
